COADD_ID,COMPOUND_CODE,PROJECT_ID,LIBRARY_NAME,ASSAY_ID,ORGANISM,STRAIN,NASSAYS,INHIB_AVE,INHIB_STD,CONC,SMILES,DRVAL_TYPE,DRVAL_MEDIAN,DRVAL_UNIT,DMAX_AVE,MIC_OPERATOR,MW,logP,TPSA,HBD,HBA,RotBonds,Rings,ArRings,QED,MIC_VALUE_uM
CO-ADD:0230911,A0979/0045784,CO-ADD:PC0249,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,17.24,1.03,32 ug/mL,[n+]1(nc(c2[N+](=O)[O-])C)n2[n-]c(C)c1[N+](=O)[O-],MIC,>32,ug/mL,14.8,>,226.152,-0.6897599999999997,121.78,0,5,2,2,2,0.379118524402948,141.49775372315966
CO-ADD:0231165,A0964/0045043,CO-ADD:PC0249,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-0.37,0.45,32 ug/mL,C(=S)(c1ccc(cc1)Cl)N(CC2)CCO2,MIC,>32,ug/mL,12.85,>,241.7429999999999,2.3477000000000006,12.47,0,2,1,2,1,0.7007619685455668,132.37198181539904
CO-ADD:0233457,A1016/0047569,CO-ADD:PC0254,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,27.69,1.53,32 ug/mL,c(cc(Br)cc1Cl)(\C=N\c2ccccc2)c1O,MIC,>32,ug/mL,20.95,>,310.57800000000003,4.5587000000000035,32.59,1,2,2,2,2,0.8104077352005208,103.03369845900224
CO-ADD:0230966,A0982/0045901,CO-ADD:PC0249,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,8.4,3.89,32 ug/mL,c12c(C(SS1)=O)n(c(C(SS3)=O)c23)CC,MIC,>32,ug/mL,9.8,>,275.40100000000007,2.780800000000001,39.07,0,6,1,3,3,0.6405916067690325,116.19420408785732
CO-ADD:0231443,A1004/0046976,CO-ADD:PC0249,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,7.45,3.62,32 ug/mL,c1(oc2c(ccc(C)c2)n1)c3cc(ccc3Cl)\N=C/c(cc(Br)c(c4Br)O)c4O,MIC,>32,ug/mL,10.5,>,536.6070000000001,7.143420000000004,78.85000000000001,2,5,3,4,4,0.27282862001418606,59.63395930354989
CO-ADD:0221852,A0729/0033983,CO-ADD:PC0237,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,1.6,3.09,32 ug/mL,C(C(=O)Nc1ccccc1)(=C(C)NC(=C2C#N)SCC)C2c3ccccc3Cl,MIC,>32,ug/mL,7.0,>,409.9420000000001,5.427780000000004,64.92,2,4,5,3,2,0.6907465374412438,78.05982309692588
CO-ADD:0218061,A0590/0027283,CO-ADD:PC0228,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-4.48,1.24,32 ug/mL,N1(c2sccn2)C(=O)c3c(c4C1=O)c(ccc3)ccc4,MIC,>32,ug/mL,9.6,>,280.308,3.0969000000000015,50.27,0,4,1,4,3,0.6435251514685355,114.16013813376715
CO-ADD:0218262,A0601/0027822,CO-ADD:PC0228,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,27.42,12.08,32 ug/mL,c1(ccc(\C=N\NC(=O)c(cccc2[N+](=O)[O-])c2)o1)[N+](=O)[O-],MIC,>32,ug/mL,18.7,>,304.2180000000001,1.8598999999999999,140.88,1,7,5,2,2,0.5073117863103568,105.18772722192635
CO-ADD:0221938,A0715/0033379,CO-ADD:PC0238,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,4.64,2.63,32 ug/mL,N1(Nc2ccccc2C)C(=O)c(cc3)c(c(ccc4[N+](=O)[O-])C1=O)c4c3[N+](=O)[O-],MIC,>32,ug/mL,8.6,>,392.32700000000017,3.5877200000000027,135.69000000000003,1,7,4,4,3,0.4069391615174625,81.56461319256637
CO-ADD:0220898,A0681/0031750,CO-ADD:PC0236,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,9.38,2.99,32 ug/mL,c1(\C=N\NC(COc2cccc(Br)c2)=O)c(Br)cc(c(O)c1Br)Br,MIC,>32,ug/mL,10.9,>,585.8720000000001,4.971300000000002,70.92,2,4,5,2,2,0.38459903544654866,54.61943905836086
CO-ADD:0221851,A0729/0033982,CO-ADD:PC0237,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,6.27,1.3,32 ug/mL,C(C#N)(C(c1ccccc1I)C2C(OCC)=O)=C(SCC(OCC)=O)NC2=O,MIC,>32,ug/mL,6.65,>,514.3410000000003,2.7153800000000006,105.48999999999998,1,7,7,2,1,0.33904853574033267,62.215534052311554
CO-ADD:0236056,A1162/0054220,CO-ADD:PC0261,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,10.36,1.17,32 ug/mL,c1(ccc(\C=N\NC(=O)C2CC23CCC3)s1)[N+](=O)[O-],MIC,>32,ug/mL,16.0,>,279.32099999999997,2.2966000000000006,84.6,1,5,4,3,1,0.5210623043066561,114.56353084802075
CO-ADD:0234635,A1105/0051903,CO-ADD:PC0259,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-3.2,1.78,32 ug/mL,[N+](=O)([O-])c1ccc(cc1O)\C=N\NC(CNC(=O)c2ccco2)=O,MIC,>32,ug/mL,9.75,>,332.27200000000005,0.7734999999999999,147.07,3,7,6,2,2,0.4042590913704383,96.30664034285162
CO-ADD:0227697,A0849/0039774,CO-ADD:PC0244,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,4.48,2.84,32 ug/mL,S(=O)(=O)(c(ccc(c1[N+](=O)[O-])Cl)c1)Nc2ccc(cc2C(=O)Nc3c(Cl)ccc(Cl)c3)Cl,MIC,>32,ug/mL,13.5,>,535.1920000000001,6.261500000000002,118.41,2,5,6,3,3,0.28543826743406336,59.79162618275309
CO-ADD:0233580,A1019/0047734,CO-ADD:PC0254,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-0.71,0.53,32 ug/mL,c1(cc(Cl)cc(\C=N\c2cccc(Cl)c2Cl)c1O)[N+](=O)[O-],MIC,>32,ug/mL,7.65,>,345.5690000000001,5.011200000000002,75.73,1,4,3,2,2,0.48233142058679357,92.60089880747402
CO-ADD:0258815,A1873/0078799,CO-ADD:PC0349,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,4.11,11.0,32 ug/mL,c1(n2nc(C)c1[N+](=O)[O-])n(nc(c3[N+](=O)[O-])C)c3n(nc(C)c4[N+](=O)[O-])c24,MIC,>32,ug/mL,11.15,>,375.26100000000014,1.2795599999999996,181.32,0,9,3,4,4,0.37585468470824934,85.27398264141488
CO-ADD:0259018,A1881/0079157,CO-ADD:PC0349,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,8.37,1.85,32 ug/mL,C(/S1)(=N\c2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])\C(Cl)=NS1,MIC,>32,ug/mL,15.05,>,318.723,2.9068000000000005,111.53,0,8,3,2,2,0.49035213200524674,100.4006613893569
CO-ADD:0221839,A0728/0033960,CO-ADD:PC0237,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,9.95,10.47,32 ug/mL,c1(C#N)c(c2ccc(cc2)Cl)cc(nc1SCc3ccccc3)c4ccccc4,MIC,>32,ug/mL,7.9,>,412.9450000000001,7.232980000000005,36.68,0,3,5,4,4,0.3241213387659847,77.49215997287773
CO-ADD:0137264,0345647:02,CO-ADD:PL0012,NIH/NCI (USA) - Natural Product Set III,GN_001,Escherichia coli,ATCC 25922,2,2.38,4.11,25 uM,c1c(O)c(c2c3c(c(O)c(C(=O)C(C)C(C)O4)c4c3)c(O)cc2O)c5c(c(O)c6c(OC(C)C(C)C6=O)c5)c1O,MIC,>10,uM,9.65,>,546.5280000000004,5.093000000000007,173.98,6,10,1,6,4,0.1885959356159185,10.0
CO-ADD:0137204,0063701:01,CO-ADD:PL0012,NIH/NCI (USA) - Natural Product Set III,GN_001,Escherichia coli,ATCC 25922,2,5.71,3.84,25 uM,n1cnc(c(c(C#N)c2)c1N)n2C3C(O)C(O)C(CO)O3,MIC,>10,uM,9.4,>,291.26700000000005,-1.5033200000000004,150.44,4,8,2,3,2,0.5214604034185154,10.0
CO-ADD:0137222,0122750:01,CO-ADD:PL0012,NIH/NCI (USA) - Natural Product Set III,GN_001,Escherichia coli,ATCC 25922,2,1.88,0.43,25 uM,O=C(C(C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@H](C)C=C(/C)[C@@H](OC(N)=O)[C@H](OC)C=C/C=C(C)/C(=O)N1[H])=C(OC)C2=O)C1=C2,MIC,>10,uM,7.05,>,560.6440000000003,2.4084000000000003,163.48,3,9,4,2,0,0.34597219857766504,10.0
CO-ADD:0136987,0637578:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,-1.52,7.94,25 uM,c1ccc(c(NC(c2ncccc2)=N)nc(c3ncccc3)c4)c4c1,MIC,>10,uM,22.6,>,325.37500000000006,4.129270000000002,74.55000000000001,2,4,3,4,4,0.43857991160000986,10.0
CO-ADD:0136927,0117028:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,3.85,1.37,25 uM,n1c(c(c(cc2CN3CCN(CC3)c(cccc4)c4)Br)ccc1)c2O,MIC,>10,uM,17.95,>,398.30400000000003,4.025100000000005,39.60000000000001,1,4,3,4,3,0.7235400018787187,10.0
CO-ADD:0136689,0081856:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,2.02,2.82,25 uM,Clc(c(ccc1NC(Nc2ccc([N+](=O)[O-])cn2)=O)Cl)c1,MIC,>10,uM,12.35,>,327.12699999999995,3.9406000000000008,97.16,2,4,3,2,2,0.6588571575757227,10.0
CO-ADD:0136586,0033353:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,-10.08,9.29,25 uM,Clc(ccc1)c(C=C/C(Nc(cc(c(N)cc2C)c(c3)n2)c3)=O)c1,MIC,>10,uM,46.55,>,337.81,4.430720000000003,68.00999999999999,2,3,3,3,3,0.6945319451977057,10.0
CO-ADD:0137206,0071795:02,CO-ADD:PL0012,NIH/NCI (USA) - Natural Product Set III,GN_001,Escherichia coli,ATCC 25922,2,7.61,3.76,25 uM,n1ccc2c(c1)c(C)c(c3c(cccc3)n4[H])c4c2C,MIC,>10,uM,18.15,>,246.313,4.486140000000003,28.68,1,1,0,4,4,0.48641016175890156,10.0
CO-ADD:0246086,A1434/0063672,CO-ADD:PC0306,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,9.53,0.19,32 ug/mL,[N+](=O)([O-])c(cc(Oc(cc1)ccc1CCC(=O)N(CC2)CCN2C)cc3[N+](=O)[O-])c3,MIC,>32,ug/mL,17.6,>,414.41800000000023,3.001900000000001,119.06,0,7,7,3,2,0.5044808169950384,77.21672321182956
CO-ADD:0245898,A1425/0063468,CO-ADD:PC0306,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,2.95,1.04,32 ug/mL,C(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(=O)N\N=C(/C1)\c(cccc2)c2\C(=N/O)\C1,MIC,>32,ug/mL,18.6,>,435.24600000000015,3.9472000000000023,74.05,2,4,4,2,1,0.42726614644253175,73.52164063541075
CO-ADD:0242173,A1322/0059878,CO-ADD:PC0291,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,5.75,3.85,32 ug/mL,C(CN(c1cccc(F)c1)CN2c3ccccc3[N+](=O)[O-])([N+](=O)[O-])=N2,MIC,>32,ug/mL,19.15,>,345.2900000000001,2.608200000000001,105.12,0,7,3,3,2,0.6252749924993035,92.67572185698975
CO-ADD:0242907,A1355/0061138,CO-ADD:PC0291,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,2.11,10.4,32 ug/mL,C(=N/N=C(\C1)/CCC1)(/SC=C2c3ccccc3)\N2,MIC,>32,ug/mL,18.05,>,257.362,3.573900000000002,40.51,1,3,2,3,2,0.7990374594948892,124.33848042834606
CO-ADD:0241155,A1273/0058227,CO-ADD:PC0290,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,0.39,2.02,32 ug/mL,c1(ccccc1OCCCC)C(NCCCCCC(NN)=O)=O,MIC,>32,ug/mL,17.35,>,321.421,2.1456,93.44999999999999,3,4,11,1,1,0.251859862147222,99.55790069721643
CO-ADD:0241638,A1279/0058462,CO-ADD:PC0290,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,98.49,0.1,32 ug/mL,C(C#N)(C1c2ccc(Br)s2)=C(N)N(C(CC(C)(C)CC3=O)=C13)c4ccc(cc4)C,MIC,32,ug/mL,101.65,=,468.4200000000003,5.7599000000000045,70.12,1,5,2,4,2,0.6085856353911973,68.31476025788818
CO-ADD:0240283,A1227/0056582,CO-ADD:PC0289,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,33.9,1.49,32 ug/mL,[N+](=O)([O-])c1ccc(cc1NCCOc(cc2)ccc2CC)N(CC3C)CC(N3)C,MIC,>32,ug/mL,56.75,>,398.5070000000002,3.8347000000000024,79.67,2,6,8,3,2,0.3996057646897793,80.29971870004789
CO-ADD:0240210,A1224/0056433,CO-ADD:PC0289,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,6.42,0.77,32 ug/mL,c(\C=C\C(=O)c1ccc(cc1Cl)Cl)(c2C)c(C)n(n2)C,MIC,>32,ug/mL,7.55,>,309.196,4.239840000000003,34.89,0,2,3,2,2,0.6276669867166988,103.49422372863813
CO-ADD:0242166,A1321/0059865,CO-ADD:PC0291,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,9.01,0.48,32 ug/mL,N1(c2ccccc2)C(=O)\C(=C/c(cc3)ccc3Cl)\NC(c4ccccc4)=N1,MIC,>32,ug/mL,6.8,>,373.8430000000001,4.679100000000004,44.7,1,3,3,4,3,0.677367515488776,85.59742993716613
CO-ADD:0242166,A1321/0059865,CO-ADD:PC0291,Russian Academy of Science (Russia),GN_046,Escherichia coli,lpxC; MB4902,2,15.77,2.46,32 ug/mL,N1(c2ccccc2)C(=O)\C(=C/c(cc3)ccc3Cl)\NC(c4ccccc4)=N1,MIC,>32,ug/mL,11.0,>,373.8430000000001,4.679100000000004,44.7,1,3,3,4,3,0.677367515488776,85.59742993716613
CO-ADD:0242166,A1321/0059865,CO-ADD:PC0291,Russian Academy of Science (Russia),GN_049,Escherichia coli,tolC; MB5747,2,18.25,3.32,32 ug/mL,N1(c2ccccc2)C(=O)\C(=C/c(cc3)ccc3Cl)\NC(c4ccccc4)=N1,MIC,>32,ug/mL,16.45,>,373.8430000000001,4.679100000000004,44.7,1,3,3,4,3,0.677367515488776,85.59742993716613
CO-ADD:0240277,A1227/0056576,CO-ADD:PC0289,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,12.57,0.87,32 ug/mL,C1(=O)Oc(c(cc(c2OC(=O)Oc3ccccc3)Cl)S1)c2,MIC,>32,ug/mL,20.75,>,322.725,4.085700000000001,65.74,0,6,2,3,3,0.5249855727845241,99.1556278565342
CO-ADD:0241886,A1302/0059200,CO-ADD:PC0290,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,6.91,7.08,32 ug/mL,C(=C\c(ccc1c2ccccc2[N+](=O)[O-])o1)(/C3=O)\C(=O)NC(=S)N3,MIC,>32,ug/mL,26.9,>,343.32,1.7690999999999997,114.47999999999999,2,6,3,3,2,0.2885285946347566,93.20750320400792
CO-ADD:0241754,A1284/0058588,CO-ADD:PC0290,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,5.63,0.33,32 ug/mL,C12(c3c(NC1=O)cccc3)C(C#N)=C(COC)OC(N)=C2C(OC)=O.[Na+],MIC,>32,ug/mL,21.0,>,364.3130000000001,-2.3219199999999978,123.67000000000002,2,7,3,3,1,0.45571498350746403,87.83655812446987
CO-ADD:0242391,A1333/0060241,CO-ADD:PC0291,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-3.37,0.21,32 ug/mL,C1(Cl)(CC(=O)c2ccc(cc2)Br)C(=O)OC(OC1=O)(C)C,MIC,>32,ug/mL,16.9,>,375.6020000000002,2.8356000000000012,69.67000000000002,0,5,3,2,1,0.3515726121985926,85.19656444853857
CO-ADD:0240862,A1260/0057596,CO-ADD:PC0289,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,7.73,1.44,32 ug/mL,C(/NCc1ccccc1F)(\C(OCC)=O)=N\Nc2ccccc2,MIC,>32,ug/mL,18.45,>,315.34799999999996,2.904000000000001,62.72,2,4,5,2,2,0.3853507921189362,101.47519565686164
CO-ADD:0240289,A1227/0056590,CO-ADD:PC0289,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,9.59,0.97,32 ug/mL,N1(c2ccc(cc2)F)C(=O)CC(N(CC3)CCC3C(N)=O)C1=O,MIC,>32,ug/mL,15.0,>,319.33600000000007,0.6548999999999999,83.71000000000001,1,4,3,3,1,0.8294714149440724,100.20793145777486
CO-ADD:0245673,A1407/0062900,CO-ADD:PC0306,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,10.73,4.62,32 ug/mL,c1(cc(cc(C(=O)Nc(cc2)ccc2Cl)c1NC(CC(C)C)C(O)=O)[N+](=O)[O-])[N+](=O)[O-],MIC,>32,ug/mL,27.1,>,450.83500000000026,4.319900000000002,164.71000000000004,3,7,9,2,2,0.37488501139075364,70.97940488205215
CO-ADD:0246224,A1481/0065240,CO-ADD:PC0306,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,6.83,1.88,32 ug/mL,C(/C(=O)C(OC)=O)=C(/c1ccccc1)\NN(C)c2ccccc2,MIC,>32,ug/mL,13.75,>,310.353,2.4106000000000005,58.64000000000001,1,5,6,2,2,0.3841879185708211,103.1083959233518
CO-ADD:0244537,A1215/0056002,CO-ADD:PC0301,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,8.61,5.59,32 ug/mL,c1(cc(OC)cc(\C=N\c(ccc2c3[nH]c(n2)C)c3)c1O)[N+](=O)[O-],MIC,>32,ug/mL,17.8,>,326.31200000000007,3.2443200000000023,113.64000000000001,2,6,4,3,3,0.4338148156742898,98.06565495599301
CO-ADD:0242909,A1355/0061140,CO-ADD:PC0291,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,4.79,8.06,32 ug/mL,c1(c(cc2)ccn2)[nH]c(c3n1)cccc3.c4(c(cc5)ccn5)[nH]c(c6n4)cccc6.[Cu](Cl)Cl,MIC,>32,ug/mL,19.2,>,524.902,6.626300000000004,83.14,2,4,2,6,6,0.24913642016497853,60.963760854407106
CO-ADD:0137092,0146771:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,12.59,4.72,25 uM,c1cc(nccc2Nc3ccc(C(Nc4ccc(Nc5ccncc5)cc4)=O)cc3)c2cc1[N+](=O)[O-],MIC,>10,uM,18.3,>,476.4960000000002,6.277500000000003,122.08000000000001,3,7,7,5,5,0.1866506066669874,10.0
CO-ADD:0137133,0373981:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,101.02,0.25,25 uM,c1cc(c(c(CCO)c([N+](=O)[O-])o2)c2cc3)c3cc1,MIC,5,uM,92.0,=,257.24499999999995,3.029000000000001,76.51,1,4,3,3,3,0.5775721889972624,5.0
CO-ADD:0137104,0343256:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,13.1,2.69,25 uM,O(C)C(C(O)=C1C2C=C(C)/C=C/C=C/C(N(C(c3ccccc3)CC=CCCC(O)CC1=O)[H])=O)C2,MIC,>10,uM,14.25,>,477.60100000000034,4.809800000000005,95.85999999999999,3,5,2,3,1,0.5315010236231283,10.0
CO-ADD:0137128,0227186:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,10.66,3.96,25 uM,c1(OC(C(O)C(OC(c2[nH]c(C)cc2)=O)C(OC)C3(C)C)O3)c(Cl)c(OC(=O)C(NC(c4cc(CC=C(/C)C)c(O)cc4)=O)=C5O)c5cc1,MIC,>10,uM,30.8,>,697.1370000000003,5.370320000000007,189.77999999999997,5,11,9,5,4,0.08592279110358295,10.0
CO-ADD:0136641,0079559:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,-1.37,5.52,25 uM,O=C1C=CC(=CC=C1OC(=O)C(C)=C)N=Nc(ccc(C)c2)c2,MIC,>10,uM,11.95,>,308.33700000000005,4.252120000000003,68.09,0,5,4,2,2,0.48141275576206116,10.0
CO-ADD:0137270,0376248:01,CO-ADD:PL0012,NIH/NCI (USA) - Natural Product Set III,GN_001,Escherichia coli,ATCC 25922,2,1.8,4.43,25 uM,O(C)c1cc(OC(=C2)C(C(=CC2=O)OC(c3ccccc3)=C4)=C45)c5c(OC6c7ccccc7)c1CC6,MIC,>10,uM,18.15,>,474.5120000000002,7.434300000000007,61.81,0,5,3,7,6,0.197082643813057,10.0
CO-ADD:0283530,A1987/0083553,CO-ADD:PC0368,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,12.03,0.17,32 ug/mL,N1(c2ccc(cc2Br)Br)C(=O)CC(N(CC3)CCO3)C1=O,MIC,>32,ug/mL,18.5,>,418.0850000000003,2.175700000000001,49.85,0,4,2,3,1,0.6917401281924682,76.53945967925176
CO-ADD:0233535,A1018/0047677,CO-ADD:PC0254,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,17.61,4.2,32 ug/mL,c1(c(Br)cc(cc1\C=N\NC(=O)c(c2)cc(cn2)Br)Br)OC(c3ccccc3)=O,MIC,>32,ug/mL,13.5,>,582.0460000000002,5.352200000000003,80.65,1,5,5,3,3,0.19057738379511288,54.97847249186489
CO-ADD:0149023,A3873/0164562,CO-ADD:PC0145,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-3.49,11.56,32 ug/mL,c1(c2nc(C(F)(F)F)[nH]1)c(NC(c(c3)c(Cl)ccc3Cl)=O)ccc2,MIC,>32,ug/mL,12.35,>,374.1490000000001,5.1408000000000005,57.78,2,2,2,3,3,0.6526568184709972,85.52742356654699
CO-ADD:0233314,A1081/0050756,CO-ADD:PC0254,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,11.73,1.41,32 ug/mL,C(=N/O)(/c1c(c23)c(ccc1)ccc2)\N3,MIC,>32,ug/mL,6.15,>,184.198,2.4010999999999996,44.620000000000005,2,2,0,3,2,0.48743381120162727,173.72609908902376
CO-ADD:0149345,A4536/0194163,CO-ADD:PC0145,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-27.13,13.95,32 ug/mL,c1(c2cc(c(c3)c(OC)ccc3)[nH]1)cc([N+](=O)[O-])cc2O,MIC,>32,ug/mL,2.85,>,284.271,3.4573000000000014,88.39,2,4,3,3,3,0.5691183327735466,112.5686404874222
CO-ADD:0234751,A1115/0052397,CO-ADD:PC0259,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-1.03,0.18,32 ug/mL,[N+](=O)([O-])c1ccc(cc1NCCOc2ccccc2C)N(CC3)CCN3CCO,MIC,>32,ug/mL,8.85,>,400.47900000000027,2.5084200000000005,91.11,2,7,9,3,2,0.3796127090009572,79.90431458328646
CO-ADD:0149310,A4527/0193733,CO-ADD:PC0145,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-11.05,7.15,32 ug/mL,c(c1\C=C\c(ccc(OC)c2O)c2)c(OC)c(OCO3)c3c1,MIC,>32,ug/mL,3.2,>,300.31000000000006,3.308500000000002,57.150000000000006,1,5,4,3,2,0.8779071785568955,106.55655822316938
CO-ADD:0234942,A1101/0051710,CO-ADD:PC0259,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,25.88,3.45,32 ug/mL,c1(cc(cc(OC)c1OCC(=O)N\N=C\c(cc(Cl)cc2Br)c2O)[N+](=O)[O-])[N+](=O)[O-],MIC,>32,ug/mL,15.7,>,503.64900000000017,3.1622000000000026,166.43000000000004,2,9,8,2,2,0.3145695800018272,63.53631199506003
CO-ADD:0328870,A2887/0121663,CO-ADD:PC0503,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-7.23,2.91,32 ug/mL,C1(=C(Nc(cc2)ccc2OC)C(c(cccc3)c3C1=O)=O)n4c5c(nn4)cccc5,MIC,>32,ug/mL,-3.05,>,396.40600000000006,3.799800000000002,86.11,1,6,4,5,4,0.5647109547674758,80.7253169730024
CO-ADD:0325970,A2806/0118638,CO-ADD:PC0497,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-5.99,8.4,32 ug/mL,C12(c3c(cccc3)C(C(C1C4=O)C(N4c5ccc(cc5)O)=O)c(cccc6)c26)[N+](=O)[O-],MIC,>32,ug/mL,4.0,>,412.4010000000001,3.177200000000002,100.75,1,5,2,7,3,0.3958308347431426,77.59438022701204
CO-ADD:0326598,A2832/0119639,CO-ADD:PC0497,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,43.06,2.53,32 ug/mL,N(c1ccc(cc1)Br)(CC(=O)c(cc2)ccc2C3CCCCC3)C(CCCCC4)=N4.Br,MIC,>32,ug/mL,45.7,>,548.3630000000005,7.736500000000007,32.67,0,3,5,4,2,0.3584666934659341,58.35550538603073
CO-ADD:0329305,A2895/0121936,CO-ADD:PC0509,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,32.32,7.59,32 ug/mL,C(C#N)(S1)=C(C#N)SC(C#N)=C1C#N,MIC,32,ug/mL,94.25,=,216.25,1.9839200000000001,95.16,0,6,0,1,0,0.6139399828367603,147.97687861271677
CO-ADD:0331327,A2928/0123192,CO-ADD:PC0517,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-2.76,3.09,32 ug/mL,C1(C(F)(F)F)(NC(=O)c2ccccc2OC)C(=O)N(C(=O)N1)c3ccc(cc3)F,MIC,>32,ug/mL,-1.6,>,411.3110000000001,2.5791000000000004,87.74000000000001,2,4,4,3,2,0.5981922459849691,77.80001021125132
CO-ADD:0332334,A2945/0124028,CO-ADD:PC0518,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-5.63,1.37,32 ug/mL,c(C(F)(F)F)(cc(n1CC(=O)N(C)c2ccc(cc2)OC(F)(F)F)C)n1,MIC,>32,ug/mL,0.05,>,381.276,3.7719200000000015,47.36,0,3,4,2,2,0.7578953344315515,83.92870256716918
CO-ADD:0332224,A2957/0124507,CO-ADD:PC0518,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-6.69,5.5,32 ug/mL,C1(C(OCCCC)=O)=C(C)NC(NC1c2ccc(c(Br)c2)F)=O,MIC,>32,ug/mL,-0.9,>,385.23300000000006,3.559400000000002,67.43,2,3,5,2,1,0.6018105318818391,83.06661163503645
